#1
#First column: Time [s]
#Second column: Dry Bulb Temperature [C]
#Third column: Wet Bulb Temperature [C]
#Fourth column: Cooling Load (as negative numbers) [W]
#Fifth column: CO2 equivalent (including other GHG) Marginal Emissions [kg/MWh]
#Sixth colulmn: Electricity price [$/MWh]
double tab1(8760,6)
1832400	2.2	0.0	0.0	331.0	37.0
1836000	2.8	-0.6	0.0	324.0	37.0
1839600	2.8	-1.1	0.0	310.0	35.0
1843200	2.8	-1.7	0.0	194.0	21.0
1846800	4.4	-2.2	0.0	196.0	19.0
1850400	6.1	-5.6	0.0	176.0	16.0
1854000	7.2	-8.3	0.0	110.0	7.0
1857600	8.9	-8.9	0.0	79.0	7.0
1861200	10.0	-8.3	0.0	131.0	14.0
1864800	10.0	-8.3	0.0	39.0	4.0
1868400	10.6	-8.3	0.0	288.0	32.0
1872000	10.0	-10.0	0.0	360.0	41.0
1875600	9.4	-10.0	0.0	432.0	48.0
1879200	7.2	-10.6	0.0	458.0	51.0
1882800	5.0	-9.4	0.0	444.0	49.0
1886400	2.2	-6.7	0.0	396.0	44.0
1890000	1.7	-6.1	0.0	375.0	43.0
1893600	0.6	-4.4	0.0	411.0	46.0
1897200	0.6	-6.1	0.0	424.0	47.0
1900800	0.0	-5.0	0.0	429.0	48.0
1904400	-1.1	-5.0	0.0	394.0	44.0
1908000	-1.7	-5.0	0.0	373.0	42.0
1911600	-1.7	-4.4	0.0	379.0	43.0
1915200	-2.8	-4.4	0.0	371.0	42.0
1918800	-2.8	-5.6	0.0	417.0	47.0
1922400	-2.2	-5.0	-0.0	394.0	44.0
1926000	-2.2	-5.6	-1.0	369.0	41.0
1929600	0.0	-4.4	-3.0	183.0	20.0
1933200	3.9	-4.4	-11.0	168.0	8.0
1936800	8.3	-4.4	-32.0	158.0	5.0
1940400	11.1	-5.0	-76.0	205.0	5.0
1944000	12.8	-5.0	-156.0	177.0	9.0
1947600	14.4	-4.4	-273.0	64.0	7.0
1951200	15.6	-1.7	-408.0	0.0	0.0
1954800	16.1	0.0	-518.0	138.0	16.0
1958400	16.1	0.6	-562.0	385.0	43.0
1962000	15.0	1.1	-518.0	422.0	47.0
1965600	13.9	1.7	-408.0	421.0	47.0
1969200	12.8	3.3	-273.0	389.0	44.0
1972800	11.7	3.9	-156.0	388.0	44.0
1976400	10.6	4.4	-76.0	392.0	44.0
1980000	10.6	5.0	-32.0	360.0	40.0
1983600	11.1	5.6	-11.0	346.0	39.0
1987200	11.1	6.1	-3.0	355.0	40.0
1990800	11.1	6.7	-1.0	347.0	39.0
1994400	11.1	7.2	-1.0	349.0	39.0
1998000	11.7	7.8	-3.0	352.0	40.0
2001600	12.2	8.3	-13.0	366.0	41.0
2005200	13.3	8.9	-52.0	414.0	47.0
2008800	13.3	8.9	-178.0	511.0	58.0
2012400	13.3	9.4	-530.0	459.0	51.0
2016000	13.9	9.4	-1389.0	247.0	23.0
2019600	14.4	10.0	-3232.0	279.0	28.0
2023200	15.6	10.6	-6684.0	265.0	28.0
2026800	18.9	11.1	-12283.0	249.0	27.0
2030400	20.6	12.2	-20042.0	229.0	25.0
