#1
double EnergyPlus(601,15)
#This file contains the results from the EnergyPlus simulation
#Column 0: Time in seconds
#Column 1: WEST ZONE:Zone Air Temperature [C](Hourly)
#Column 2: WEST ZONE:Zone Air Relative Humidity [%](Hourly)
#Column 3: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Sensible Heating Rate [W](Hourly)
#Column 4: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Removed Water Mass Flow Rate [kg/s](Hourly)
#Column 5: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Electricity Rate [W](Hourly)
#Column 6: ZONE1DEHUMIDIFIERINLET:System Node Mass Flow Rate [kg/s](Hourly)
#Column 7: Environment:Site Outdoor Air Drybulb Temperature [C](Hourly)
#Column 8: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Part Load Ratio [](Hourly)
#Column 9: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Runtime Fraction [](Hourly)
#Column 10: ZONE1DEHUMIDIFIERINLET:System Node Humidity Ratio [kgWater/kgDryAir](Hourly)
#Column 11: ZONE1DEHUMIDIFIERINLET:System Node Temperature [C](Hourly)
#Column 12: DEHUMIDIFIER OUTLET NODE:System Node Temperature [C](Hourly)
#Column 13: DEHUMIDIFIER OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly)
#Column 14: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Outlet Air Temperature [C](Hourly)
13147200,2.793e+01,4.496e+01,2.613e+02,6.745e-05,9.694e+01,2.170e-02,1.305e+01,1.602e-01,1.602e-01,1.076e-02,2.793e+01,2.793e+01,9.932e-03,3.107e+01
13150800,2.760e+01,4.496e+01,2.272e+02,5.872e-05,8.411e+01,1.913e-02,1.250e+01,1.412e-01,1.412e-01,1.055e-02,2.760e+01,2.760e+01,9.734e-03,3.069e+01
13154400,2.745e+01,4.497e+01,3.157e+01,8.160e-06,1.168e+01,2.678e-03,1.306e+01,1.977e-02,1.977e-02,1.046e-02,2.745e+01,2.745e+01,1.006e-02,2.899e+01
13158000,2.768e+01,4.457e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.588e+01,0.000e+00,0.000e+00,1.050e-02,2.767e+01,2.767e+01,1.050e-02,2.767e+01
13161600,2.831e+01,4.412e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.892e+01,0.000e+00,0.000e+00,1.079e-02,2.830e+01,2.830e+01,1.079e-02,2.830e+01
13165200,2.924e+01,4.464e+01,9.518e+01,2.436e-05,3.593e+01,7.394e-03,2.086e+01,5.459e-02,5.459e-02,1.153e-02,2.923e+01,2.923e+01,1.115e-02,3.069e+01
13168800,3.035e+01,4.490e+01,5.424e+02,1.380e-04,2.069e+02,4.068e-02,2.226e+01,3.003e-01,3.003e-01,1.239e-02,3.034e+01,3.034e+01,1.114e-02,3.509e+01
13172400,3.123e+01,4.491e+01,7.494e+02,1.894e-04,2.894e+02,5.440e-02,2.361e+01,4.016e-01,4.016e-01,1.305e-02,3.121e+01,3.121e+01,1.160e-02,3.679e+01
13176000,3.192e+01,4.500e+01,1.045e+03,2.625e-04,4.084e+02,7.383e-02,2.440e+01,5.451e-01,5.451e-01,1.361e-02,3.191e+01,3.191e+01,1.142e-02,4.038e+01
13179600,3.217e+01,4.497e+01,8.194e+02,2.052e-04,3.215e+02,5.735e-02,2.470e+01,4.234e-01,4.234e-01,1.383e-02,3.217e+01,3.217e+01,1.222e-02,3.841e+01
13183200,3.253e+01,4.501e+01,1.048e+03,2.614e-04,4.141e+02,7.236e-02,2.500e+01,5.342e-01,5.342e-01,1.412e-02,3.252e+01,3.252e+01,1.202e-02,4.071e+01
13186800,3.294e+01,4.507e+01,1.467e+03,3.639e-04,5.844e+02,9.969e-02,2.500e+01,7.360e-01,7.360e-01,1.450e-02,3.293e+01,3.293e+01,1.158e-02,4.434e+01
13190400,3.316e+01,4.511e+01,1.570e+03,3.886e-04,6.285e+02,1.058e-01,2.500e+01,7.814e-01,7.814e-01,1.470e-02,3.315e+01,3.315e+01,1.170e-02,4.489e+01
13194000,3.305e+01,4.507e+01,1.294e+03,3.206e-04,5.171e+02,8.756e-02,2.470e+01,6.464e-01,6.464e-01,1.462e-02,3.306e+01,3.306e+01,1.205e-02,4.308e+01
13197600,3.256e+01,4.499e+01,8.718e+02,2.173e-04,3.449e+02,6.004e-02,2.415e+01,4.432e-01,4.432e-01,1.420e-02,3.257e+01,3.257e+01,1.245e-02,3.938e+01
13201200,3.198e+01,4.497e+01,6.356e+02,1.595e-04,2.486e+02,4.478e-02,2.278e+01,3.306e-01,3.306e-01,1.372e-02,3.199e+01,3.199e+01,1.235e-02,3.727e+01
13204800,3.137e+01,4.497e+01,6.235e+02,1.574e-04,2.412e+02,4.496e-02,2.053e+01,3.319e-01,3.319e-01,1.324e-02,3.138e+01,3.138e+01,1.196e-02,3.632e+01
13208400,3.077e+01,4.496e+01,5.594e+02,1.420e-04,2.144e+02,4.126e-02,1.828e+01,3.046e-01,3.046e-01,1.278e-02,3.078e+01,3.078e+01,1.158e-02,3.539e+01
13212000,3.027e+01,4.494e+01,4.118e+02,1.049e-04,1.568e+02,3.098e-02,1.776e+01,2.287e-01,2.287e-01,1.240e-02,3.028e+01,3.028e+01,1.149e-02,3.372e+01
13215600,2.987e+01,4.492e+01,3.561e+02,9.101e-05,1.348e+02,2.723e-02,1.718e+01,2.011e-01,2.011e-01,1.211e-02,2.988e+01,2.988e+01,1.133e-02,3.285e+01
13219200,2.949e+01,4.493e+01,3.110e+02,7.966e-05,1.172e+02,2.414e-02,1.641e+01,1.782e-01,1.782e-01,1.184e-02,2.949e+01,2.949e+01,1.101e-02,3.263e+01
13222800,2.916e+01,4.495e+01,2.797e+02,7.179e-05,1.050e+02,2.202e-02,1.670e+01,1.626e-01,1.626e-01,1.162e-02,2.917e+01,2.917e+01,1.075e-02,3.247e+01
13226400,2.887e+01,4.495e+01,2.255e+02,5.798e-05,8.443e+01,1.798e-02,1.670e+01,1.327e-01,1.327e-01,1.143e-02,2.887e+01,2.887e+01,1.067e-02,3.172e+01
13230000,2.857e+01,4.494e+01,2.807e+02,7.226e-05,1.047e+02,2.266e-02,1.614e+01,1.673e-01,1.673e-01,1.123e-02,2.857e+01,2.857e+01,1.038e-02,3.179e+01
13233600,2.825e+01,4.495e+01,2.952e+02,7.612e-05,1.098e+02,2.418e-02,1.499e+01,1.785e-01,1.785e-01,1.102e-02,2.826e+01,2.826e+01,1.002e-02,3.203e+01
13237200,2.793e+01,4.497e+01,1.900e+02,4.904e-05,7.051e+01,1.576e-02,1.415e+01,1.163e-01,1.163e-01,1.081e-02,2.794e+01,2.794e+01,9.979e-03,3.107e+01
13240800,2.784e+01,4.492e+01,4.902e+00,1.266e-06,1.819e+00,4.091e-04,1.476e+01,3.020e-03,3.020e-03,1.074e-02,2.784e+01,2.784e+01,1.059e-02,2.843e+01
13244400,2.799e+01,4.452e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.672e+01,0.000e+00,0.000e+00,1.074e-02,2.798e+01,2.798e+01,1.074e-02,2.798e+01
13248000,2.826e+01,4.381e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.892e+01,0.000e+00,0.000e+00,1.074e-02,2.826e+01,2.826e+01,1.074e-02,2.826e+01
13251600,2.870e+01,4.268e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.112e+01,0.000e+00,0.000e+00,1.074e-02,2.869e+01,2.869e+01,1.074e-02,2.869e+01
13255200,2.930e+01,4.121e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.332e+01,0.000e+00,0.000e+00,1.074e-02,2.929e+01,2.929e+01,1.074e-02,2.929e+01
13258800,2.980e+01,4.004e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.501e+01,0.000e+00,0.000e+00,1.074e-02,2.980e+01,2.980e+01,1.074e-02,2.980e+01
13262400,3.008e+01,3.937e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.641e+01,0.000e+00,0.000e+00,1.074e-02,3.008e+01,3.008e+01,1.074e-02,3.008e+01
13266000,3.023e+01,3.902e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.806e+01,0.000e+00,0.000e+00,1.074e-02,3.022e+01,3.022e+01,1.074e-02,3.022e+01
13269600,3.051e+01,3.836e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.859e+01,0.000e+00,0.000e+00,1.074e-02,3.051e+01,3.051e+01,1.074e-02,3.051e+01
13273200,3.065e+01,3.806e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.693e+01,0.000e+00,0.000e+00,1.074e-02,3.065e+01,3.065e+01,1.074e-02,3.065e+01
13276800,3.059e+01,3.818e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.474e+01,0.000e+00,0.000e+00,1.074e-02,3.059e+01,3.059e+01,1.074e-02,3.059e+01
13280400,3.059e+01,3.815e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.359e+01,0.000e+00,0.000e+00,1.074e-02,3.059e+01,3.059e+01,1.074e-02,3.059e+01
13284000,3.055e+01,3.823e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.360e+01,0.000e+00,0.000e+00,1.074e-02,3.055e+01,3.055e+01,1.074e-02,3.055e+01
13287600,3.023e+01,3.890e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.248e+01,0.000e+00,0.000e+00,1.074e-02,3.024e+01,3.024e+01,1.074e-02,3.024e+01
13291200,2.957e+01,4.041e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.024e+01,0.000e+00,0.000e+00,1.074e-02,2.958e+01,2.958e+01,1.074e-02,2.958e+01
13294800,2.904e+01,4.166e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.859e+01,0.000e+00,0.000e+00,1.074e-02,2.905e+01,2.905e+01,1.074e-02,2.905e+01
13298400,2.865e+01,4.262e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.805e+01,0.000e+00,0.000e+00,1.074e-02,2.866e+01,2.866e+01,1.074e-02,2.866e+01
13302000,2.832e+01,4.345e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.749e+01,0.000e+00,0.000e+00,1.074e-02,2.832e+01,2.832e+01,1.074e-02,2.832e+01
13305600,2.799e+01,4.429e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.726e+01,0.000e+00,0.000e+00,1.074e-02,2.799e+01,2.799e+01,1.074e-02,2.799e+01
13309200,2.776e+01,4.486e+01,3.657e+01,9.446e-06,1.355e+01,3.069e-03,1.750e+01,2.266e-02,2.266e-02,1.074e-02,2.776e+01,2.776e+01,1.033e-02,2.931e+01
13312800,2.760e+01,4.498e+01,1.117e+02,2.887e-05,4.137e+01,9.420e-03,1.776e+01,6.954e-02,6.954e-02,1.067e-02,2.760e+01,2.760e+01,9.802e-03,3.088e+01
13316400,2.746e+01,4.498e+01,1.278e+02,3.305e-05,4.728e+01,1.085e-02,1.886e+01,8.010e-02,8.010e-02,1.058e-02,2.746e+01,2.746e+01,9.667e-03,3.091e+01
13320000,2.731e+01,4.498e+01,1.163e+02,3.009e-05,4.299e+01,9.942e-03,1.940e+01,7.340e-02,7.340e-02,1.049e-02,2.732e+01,2.732e+01,9.627e-03,3.055e+01
13323600,2.716e+01,4.498e+01,1.024e+02,2.650e-05,3.780e+01,8.807e-03,1.915e+01,6.502e-02,6.502e-02,1.039e-02,2.716e+01,2.716e+01,9.587e-03,3.019e+01
13327200,2.711e+01,4.497e+01,7.026e+00,1.818e-06,2.593e+00,6.065e-04,1.890e+01,4.478e-03,4.478e-03,1.035e-02,2.711e+01,2.711e+01,1.005e-02,2.824e+01
13330800,2.729e+01,4.447e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.032e+01,0.000e+00,0.000e+00,1.035e-02,2.729e+01,2.729e+01,1.035e-02,2.729e+01
13334400,2.769e+01,4.345e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.251e+01,0.000e+00,0.000e+00,1.035e-02,2.768e+01,2.768e+01,1.035e-02,2.768e+01
13338000,2.823e+01,4.208e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.503e+01,0.000e+00,0.000e+00,1.035e-02,2.822e+01,2.822e+01,1.035e-02,2.822e+01
13341600,2.879e+01,4.073e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.782e+01,0.000e+00,0.000e+00,1.035e-02,2.878e+01,2.878e+01,1.035e-02,2.878e+01
13345200,2.914e+01,3.988e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.946e+01,0.000e+00,0.000e+00,1.035e-02,2.914e+01,2.914e+01,1.035e-02,2.914e+01
13348800,2.933e+01,3.941e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.030e+01,0.000e+00,0.000e+00,1.035e-02,2.932e+01,2.932e+01,1.035e-02,2.932e+01
13352400,2.945e+01,3.912e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.974e+01,0.000e+00,0.000e+00,1.035e-02,2.945e+01,2.945e+01,1.035e-02,2.945e+01
13356000,2.950e+01,3.900e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.946e+01,0.000e+00,0.000e+00,1.035e-02,2.950e+01,2.950e+01,1.035e-02,2.950e+01
13359600,2.976e+01,3.842e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.970e+01,0.000e+00,0.000e+00,1.035e-02,2.976e+01,2.976e+01,1.035e-02,2.976e+01
13363200,2.989e+01,3.812e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.940e+01,0.000e+00,0.000e+00,1.035e-02,2.989e+01,2.989e+01,1.035e-02,2.989e+01
13366800,2.985e+01,3.818e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.884e+01,0.000e+00,0.000e+00,1.035e-02,2.985e+01,2.985e+01,1.035e-02,2.985e+01
13370400,2.971e+01,3.846e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.749e+01,0.000e+00,0.000e+00,1.035e-02,2.971e+01,2.971e+01,1.035e-02,2.971e+01
13374000,2.948e+01,3.898e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.640e+01,0.000e+00,0.000e+00,1.035e-02,2.949e+01,2.949e+01,1.035e-02,2.949e+01
